testfile 	 datafile 	 n_unreachable
Action6.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment3/Action9.bag	4
Action6.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/seed/1/Action2.bag	4
Globbing /home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment*; got: ['/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment8/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment6/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment5/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experimentAnalysis/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment16/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment15/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment17/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment12/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment7/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment4/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment9/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment11/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment10/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment14/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment18/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment13/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment3/']
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment8/Action7.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment8/Action8.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment8/Action6.bag	2
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment8/Action10.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment8/Action9.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment6/Action7.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment6/Action8.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment6/Action6.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment6/Action10.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment6/Action9.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment5/Action7.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment5/Action8.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment5/Action6.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment5/Action10.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment5/Action9.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action19.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action12.bag	2
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action17.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action16.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action15.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action18.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action14.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action11.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action20.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action13.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action19.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action12.bag	0
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action17.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action16.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action15.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action18.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action14.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action11.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action20.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action13.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment7/Action7.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment7/Action8.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment7/Action6.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment7/Action10.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment7/Action9.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment4/Action7.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment4/Action8.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment4/Action6.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment4/Action10.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment4/Action9.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment9/Action7.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment9/Action8.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment9/Action6.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment9/Action10.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment9/Action9.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment10/Action7.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment10/Action8.bag	0
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment10/Action6.bag	0
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment10/Action10.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment10/Action9.bag	5
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment3/Action7.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment3/Action8.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment3/Action6.bag	5
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment3/Action10.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment3/Action9.bag	4
Action7.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/seed/1/Action2.bag	4
Globbing /home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment*; got: ['/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment8/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment6/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment5/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experimentAnalysis/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment16/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment15/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment17/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment12/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment7/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment4/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment9/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment11/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment10/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment14/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment18/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment13/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment3/']
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment8/Action7.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment8/Action8.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment8/Action6.bag	2
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment8/Action10.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment8/Action9.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment6/Action7.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment6/Action8.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment6/Action6.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment6/Action10.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment6/Action9.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment5/Action7.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment5/Action8.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment5/Action6.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment5/Action10.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment5/Action9.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action19.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action12.bag	2
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action17.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action16.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action15.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action18.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action14.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action11.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action20.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action13.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action19.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action12.bag	0
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action17.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action16.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action15.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action18.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action14.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action11.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action20.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action13.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment7/Action7.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment7/Action8.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment7/Action6.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment7/Action10.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment7/Action9.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment4/Action7.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment4/Action8.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment4/Action6.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment4/Action10.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment4/Action9.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment9/Action7.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment9/Action8.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment9/Action6.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment9/Action10.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment9/Action9.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment10/Action7.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment10/Action8.bag	0
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment10/Action6.bag	0
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment10/Action10.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment10/Action9.bag	5
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment3/Action7.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment3/Action8.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment3/Action6.bag	5
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment3/Action10.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment3/Action9.bag	4
Action8.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/seed/1/Action2.bag	4
Globbing /home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment*; got: ['/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment8/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment6/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment5/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experimentAnalysis/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment16/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment15/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment17/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment12/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment7/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment4/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment9/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment11/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment10/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment14/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment18/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment13/', '/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment3/']
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment8/Action7.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment8/Action8.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment8/Action6.bag	2
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment8/Action10.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment8/Action9.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment6/Action7.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment6/Action8.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment6/Action6.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment6/Action10.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment6/Action9.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment5/Action7.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment5/Action8.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment5/Action6.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment5/Action10.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment5/Action9.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action19.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action12.bag	2
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action17.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action16.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action15.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action18.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action14.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action11.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action20.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment1/Action13.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action19.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action12.bag	0
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action17.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action16.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action15.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action18.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action14.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action11.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action20.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment2/Action13.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment7/Action7.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment7/Action8.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment7/Action6.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment7/Action10.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment7/Action9.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment4/Action7.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment4/Action8.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment4/Action6.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment4/Action10.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment4/Action9.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment9/Action7.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment9/Action8.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment9/Action6.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment9/Action10.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment9/Action9.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment10/Action7.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment10/Action8.bag	0
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment10/Action6.bag	0
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment10/Action10.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment10/Action9.bag	5
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment3/Action7.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment3/Action8.bag	4
Action9.txt	/home/mbforbes/rosbuild_ws/pr2_pbd/pr2_pbd_interaction/data/experiment3/Action6.bag	5
